"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"615","Kecskemét, Belváros","54,99 millió Ft","113 m²","5","Eladó 113 nm-es lakás Kecskeméten!ParamétereiKecskemét belvárosának leghangulatosabb, legzöldebb terén ajánlom figyelmébe ezt a különleges és egyedi lakást, mely kiváló célpontja lehet befektetonek, illetve költözni kívánó magánszemélynek is!A két, teljesen külön bejárattal rendelkezo lakásrész, saját közmu méroórákkal, önálló (gáz/cirkó) futésrendszerrel rendelkezik, így az is elképzelheto, hogy az egyikbe beköltözik, a másikat kiadja!Papíron a két lakás 113nm-es, de a jól rendezheto falai miatt mindkettobol ki lehet hozni a jelenleginél nagyobb méretet.A negyedik emeleti lakás jelenleg nettó 57 nm-es, nappali+1szobás, a tetotéri lakás 68,5 nm-es, nappali+2szobás elrendezésu. Mindketto jól alakítható, kevés a tartófal.Külön-külön is eladó, úgy az irányár egységesen 28.000.000 forint/lakás!-H437604Bovebb információért kérem hívjon!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","4","nincs megadva","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","8 m²","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"616","VIII. kerület, József körút","49,9 millió Ft","55 m²","2 + 1 fél","/sroll down for English/ A Corvin és a Palotanegyed között - a József körút és a híres Pál utca sarkán lévo ingatlan.Corvinus egyetemtol 10 perc séta távolságra található, metró és villamosmegálló a ház elott, de több egyetem is sétatávolságon belül, illetve tényleg minden van (pláza, szupermarket, gyógyszertár, fodrász, kávézó, stb.) a közvetlen közelben.Elso emeleti, jó állapotú liftes házban, problémamentes tágas nagy belmagasságú (420 cm – álló galéria építheto) lakás.Egyedi hangulatot kölcsönzo ritkaságok találhatók itt, mint a porosz süveges födém vagy az eredeti spaletták az ablakokon, továbbá az eredeti beltéri ajtók – letisztítva, lekezelve.Egy darabka történelem… Több, mint 100 éves az épület és ez az ingatlan több, mint 60 éve a család tulajdona, amely most teljesköruen fel lett újítva az apró részletekig (olasz tervezéssel, szakérto kezek által). Asztalos által készített valódi fa konyhabútor, elektromos csaptelep és további ötletes megoldások, amelyek még egyedibbé teszik a lakást. Ideális választás, akinek fontos a nyüzsgo belváros közelsége egy idoben a tágas terek, modern hangulat, privát szféra, a csend és a nyugalom.Tulajdoni viszonyok rendezettek - 1/1 tulajdonos, tehermentes az ingatlan. Állandó lakosoknak a parkolás az utcán díjmentes.Megtekintés rugalmasan lehetséges, elore egyeztetett idopontban.Between Corvin and the Palace District - a property on the corner of József körút and the famous Pál street.Corvinus University is a 10 minute walk away, metro and tram stop in front of the house, but there are several universities within walking distance and there is really everything (plaza, supermarket, pharmacy, hairdresser, cafe, etc.) in the immediate vicinity.It is on first floor in a good condition house with elevator. A problemless apartment with high ceilings (420 cm - standing gallery can be built).Rarities that lend a unique atmosphere can be found here, such as the original spalettes on the windows, as well as the original interior doors - cleaned and treated.A piece of history… The building is over 100 years old and this property has been owned by the family for over 60 years and has now been completely renovated down to the smallest detail (with Italian design, by expert hands).Real wood kitchen furniture made by carpenter, electric faucet and other imaginative solutions that make the apartment even more unique.It is an ideal choice for those who care about the proximity of the bustling downtown at the same time with spacious spaces, modern atmosphere, private sphere, peace and quiet.Ownership is in order - 1/1 owner, the property is unencumbered.For permanent residents, parking on the street is free.Viewing is possible flexibly at a pre-arranged time.","felújított","1950 elott","nincs megadva","nincs megadva","1","5","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"617","XIV. kerület, Szonyi út","31,9 millió Ft","45 m²","1 + 1 fél","Barátságos, világos másfél szobás ZuglóbanKituno lokációval (Kisföldalatti, 3-as villamos, trolik a belváros felé, a BVSC stadion szomszédságában) csöndes, rendezett házban, Zugló zöldövezetében eladó egy nyolc éve teljes köruen felújított kedves kis lakás.A lakáshoz tartozik egy garázs is, ezt az ár tartalmazza, s a háznak van egy szép kis közös kertje, de ezen túl is fák veszik körül az épületet.Referencia szám: LK053979","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","zárószint",NA,"nincs megadva",NA
"618","Szeged, Északi városrész","36,36 millió Ft","60 m²","3","Szeged-Északi városrész közkedvelt részén 2 szobás + nappali + étkezos 60 nm-es második emeleti, napfényes, kényelmes, franciaerkélyes lakás téglaépítésu társasházban eladó.Ingatlan jellemzoi:- 1998-as építés- 9 lakás található a társasházban- második emelet- vakolat alapú hoszigetelés- minden szoba faparkettával burkolt a többi  helyiség járólappal- fürdo wc különhelyiségben- radiátoros holeadók / FERROLI gázkazán /- nappaliban muanyag nyílászáró ho és  hangszigetelt- többi helyiségben fa nyílászáró, hoszigetelt- klíma- tehermentes lakásKözvetlenül a ház alatt egy 18 nm-es, utcára nyíló, szereloaknás, garázs található. A garázs vagy a lakással együtt, vagy a lakás eladása után válik eladóvá. Ára: 7,5 MFtAz ingatlan fekvésének köszönhetoen 100 méteren belül busz és trolibuszmegálló elérheto. Tömegközlekedéssel a belváros kb 8 perc. Boltok, patika, zöldséges 100 méteren belül elérheto.Az ingatlant ajánlom akár elso lakásnak, pároknak, de akár albérleteztetésre is alkalmas lehet.Kérdéssel megtekintéssel kapcsolatban keressen bizalommal.Hétvégén is elérheto vagyok.","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","2","4","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","1 m²","nem","nem tetotéri",NA,"önálló garázs",NA
"619","Miskolc, Selyemrét","25,9 millió Ft","57 m²","2","Miskolci ingatlaniroda ELADÁSRA kínálja a 153678-as számú, 57 m2-es, gyönyöruen felújított 2. emeleti, francia erkélyes MISKOLCI TÁRSASHÁZI LAKÁSÁT a belvároshoz közel.360 fokos panorámaképek az Openhouse weboldalán megtekinthetok:Az ELADÓ MISKOLCI TÁRSASHÁZI LAKÁS jellemzoi: - tégla építésu, csendes, tiszta lépcsoházban található  - teljesköru és igen magas szintu felújításon esett át a lakás, a képek magukért beszélnek - a legmodermebb biztonsági ajtó lett beépítve  - új nyuanyag ablakok mindenhol - a vezetékek cseréje is megtörtént, a padló mindenhol felújítva - parkolás a tásasház mögött biztonságos helyen - saját pincerész, tárolási lehetoség - a közelben iskola, óvoda, gyermekbarát játszótér - busz és villamos megálló 200 méterre, a belváros gyalogosan is elérheto távolságra, a Tiszai Pályaudvar 10 perc séta  - a nyugati fekvésu háló szoba minden este naplementével ajándékoz megAmennyiben a 153678-as számú MISKOLCI TÁRSASHÁZI LAKÁS, vagy bármely a kínálatunkban található TÁRSASHÁZI LAKÁS felkeltette érdeklodését, hívjon bármikor bizalommal!Béres Tamás Irodánk további szolgáltatásai:- díjmentes, bankfüggetlen és teljesköru hitelügyintézés, lakástakarék-pénztár, CSOK ügyintézés, biztosítás- díjmentes jogi tanácsadás, kedvezményes ügyvédi díj- energetikai tanúsítás kedvezményes áronAz ingatlan és az otthon közötti út élményéért dolgozunk!OPENHOUSE - AZ OTTHON ÉRTÉK. AZ INGATLAN ÜZLET.","felújított","1950 és 1980 között","összkomfortos","nincs megadva","2","3","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület - ingyenes",NA
"620","II. kerület, Újlak","130 millió Ft","170 m²","3","2. kerület kiemelt részén, az Ürömi/ Bécsi út találkozásánál, Zsigmond térre nézo lakást kínálunk eladásra.környék:Környék infrastruktúrája,kiváló,mind iskola,óvoda,kórház,templom, és bankok tekintetében.Páratlan megközelítést tesz lehetové a város bármely pontjára, mind autóval, mind tömegközlekedéssel.Az ingatlan mintegy 193 m2 melybol 23 a teraszt képezi.Gyönyöru panorámás kilátás ami a Dunára is betekintést enged.A lakásba a Bécsi út feloli bejáraton keresztül tudunk bejutni. Maga az ingatlan teljesen felújítandó  de még is rengeteg potenciált tartalmaz, mivel igen sok szoba található benne melyek elfekvésük miatt remek természetes fényviszonyokkal rendelkeznek. Befektetésnek és lakóingatlannak(nagycsaládos) is tökéletes.Jelenleg van bérlo, viszont legfeljebb 2 hónap alatt igénybe veheto.Az ingatlan kulcsos, idopont egyeztetés: 1-2 nappal elotte.","felújítandó","1981 és 2000 között","duplakomfortos","nincs megadva","6","nincs megadva","van","3 m-nél alacsonyabb","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délkelet","utcai","45 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"621","Dunaújváros, Római körút","15,8 millió Ft","52 m²","2","Római körút elején, 2 szobás, erkélyes, szép állapotban lévo, szép kilátással rendelkezo lakást kínálok megvételre!A lakás egy rendezett, szigetelt 9 emeletes ház 7. emeletén helyezkedik el. Szobái tágasak (17,8 m2, 15 m2) és világosak, a kisebbik szobához tartozik az erkély, melyrol remek kilátás tárul az ember szeme elé. Az ablakok muanyagra vannak cserélve a bejárati ajtó pedig biztonságira. A villany- és vízvezetékek cseréje megtörtént. A futést egyedi homennyiségméros lapradiátorok adják.Ajánlom figyelmébe kisgyermekes családoknak is, ugyanis az összes ablak illetve az erkély is rácsozva van, így már ezzel sem kell bajlódni, abszolút gyerekbarát és a lakás! Közelben orvos, gyógyszertár, patika, óvoda, iskola, buszmegálló...egyszóval minden!Keressen bátran ha elnyerte tetszését!Hitelben is tudok segíteni díjmentesen!Ha a továbblépéshez el kell adnia ingatlanát, abban is tudok segíteni!Referencia szám: LK070191","jó állapotú","nincs megadva","összkomfortos","nincs megadva","7","9","nincs megadva","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","részt vett","nincs megadva",NA
"622","Pécs, Új fasor","18,5 millió Ft","32 m²","1","Pécs nyugati részén eladó lakásAlacsony rezsi, 1 szoba, csendes környezet.Pécsett, Új Patacson az Új fasorban eladóvá vált egy földszinti garzon lakás.A lakás jellemzoi:- 32 nm- földszinti- szoba, közlekedo, parkettával burkolt- fürdoben kerámia lapburkolat- egyedileg szabályozható gázfutés- muanyag nyílászárók redonnyel szerelveExtrák:- udvari parkolási lehetoség- önálló - 4 m2 - tárolóA társasház:- 2002-es építés- kerítéssel védett autó beálló- rendezett lépcsoház- barátságos lakóközösségFiatalnak kezdo otthonként vagy az idosebb korosztálynak...A megtekintéshez idopontot telefonon és üzenetben is tudsz egyeztetni! Most is! :)Teljes köru pénzügyi megoldások ügyintézése díjmentesen.Minden élethelyzetre végzünk pénzügyi elemzést - ha vásárolni szeretne, segítünk, hogy ezt a legjobb feltételek mellett tegye; ha eladni szeretné ingatlanát, nézzük meg, hátha érdemes meglévo hitelét átváltani.Keressen bizalommal, szakértok vagyunk!","jó állapotú","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"623","Miskolc, Hajós Alfréd utca","14,69 millió Ft","37 m²","1 + 1 fél","PANELPROGRAMOS 37m2-es lakásAvas III. ütem Hajós Alfréd utcán, Egyedi méros , 4 emeletes épület 3.emeletén ,1,5 szobás lakás ELADÓ.Megvételre kínálom ezt a képeken jól látható azonnal költözheto nagyon szép felújított panelprogramos 4 emeletes 3. emeletén lévo 37m2-es 1,5 szobás lakást.Az Avas III. ütem kedvelt részén, zöld övezetben található az ingatlan, barátságos szomszédokkal.IDE CSAK BE KELL KÖLTÖZNI!!!A lakóközösség kiváló, az infrastruktúra és a közlekedés kituno.Óvoda, iskola, boltok, játszótér a közvetlen közelben találhatók. Páratlan lehetoség az Avasi lakótelepet kedvelo családoknak, valamint befektetoknek, hiszen nagyon könnyen és gyorsan kiadható lakás!Az ingatlan azonnal költözheto.Amennyiben az ingatlan felkeltette az érdeklodését, vagy jelenlegi ingatlana értékesítésében is a segítségére lehetek, valamint teljes köru tanácsadásra is szüksége van, kérem keressen bizalommal!Ezúton tájékoztatjuk, hogy Ön, mint érdeklodo, a hirdetésben megjelölt telefonszám felhívásával hozzájárul személyes adatai – így különösen neve és telefonszáma -, a hirdetést feladó Agro- Aglio Kft. általi - biztonságos és körültekinto - kezeléséhez, nyilvántartásához. E körben, az alábbi linken megismerheti az adatkezelési Adatbázisunkban további több ezer ingatlanból választhat, hívjon bizalommal, hogy megtaláljuk a legmegfelelobbet! Hitelre van szüksége? Teljes köru és díjmentes hitelügyintézéssel, biztosításkötéssel áll rendelkezésére szakérto kollégánk. Kérje személyre szabott ajánlatunkat!","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","3","4","nincs","nincs megadva","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","panorámás","3 m²","nincs megadva","nincs megadva","nincs megadva","utca, közterület - ingyenes",NA
"624","XI. kerület, Budafoki út","24,9 millió Ft","24 m²","1","XI. kerületben, a Budafoki úton, A Buda Part lakópark szomszédságában, jó tömegközlekedés mellett eladó egy 24 nm- es garzon. Az ingatlan, egy 1920-ban épült, két emeletes társasház elso emeletén található. A szóban forgó kis lakás utcai nézetu, világos, jó állapotú. Az elmúlt években felújításra került a fürdoszoba, a konyha, víz és villanyhálózat, illetve új nyílászárók lettek beépítve. A téli hidegben házközponti futés, míg nyáron a hutésrol légkondicionáló gondoskodik.A társasház közös kertjében autóbeállási lehetoség biztosított egy gépkocsi számára.A környék infrastruktúrája remek, közelben számos bevásárlási lehetoség, ELTE, BME. A Móricz Zsigmond körtér busszal 5 perc alatt elérheto.További információkért és a megtekintés miatt kérem, keressen elérhetoségeimen!For more information please feel free to contact me!Per ulteriori informazioni potete contattarmi telefonicamente o via email!","jó állapotú","1950 elott","összkomfortos","nincs megadva","1","2","nincs","3 m-nél alacsonyabb","házközponti","van","nincs megadva","nem","egy helyiségben","délkelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"udvari beálló - benne van az árban",NA
"625","Várpalota, Veszprém megye","20,9 millió Ft","52 m²","2","Várpalotán a Tési dob legjobb részén, a Bakony utcában eladó frissen szigetelt épületben, kiváló tájolású, napfényes, világos, elso emeleti, 2 szobás, erkélyes tégla lakás. Pár éve új villany és vízvezetékek kerültek beépítésre, a kamra kibontásával egy egyedi, tágasabb konyhát alakítottak ki a tulajdonosok. Muanyag, reluxás nyílászárókkal rendelkezik a lakás, egyedi kombi kazán szolgáltatja a futést és a meleg vizet. Minden fontos közintézmény, bolt, iskola, orvosi rendelo a közelben található, a közlekedés kiváló! További információ telefonon!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","gázkazán","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"626","Szeged, Újrókus","64,67 millió Ft","96 m²","3","STÍLUS, ÉLMÉNY, ZÖLD! CSALÁDBARÁT  KÖRNYEZET! Szeged-Harmónia lakóparkban liftes, 4 szintes (fsz., 1.em., 2.em., 3.em. (tetotér) társasházban kulcsrakész lakások még leköthetok. A házban 55 lakást alakítottak ki, a lakókat két felvonó szállítja.A 10 billeno fémkapus garázs és a külso kerítésen belül kialakított 45 parkolóhely kényelmes és biztonságos parkolást biztosít a lakók számára.A lakásokhoz  zárt udvari parkoló vásárolható.Az  A304-es számú lakás a 4 szintes épület 3.emeletén (tetotér) található. Hasznos alapterülete  nettó  74,79 m2, melyben amerikai konyha+nappali, 2 egész szoba került kialakításra. A környezettel való kapcsolatot a 22,87 m2-es terasz biztosítja.Össz alapterület:  86,225 m2 (1/2 terasszal)Tetotéri, saját nyugati terasszal rendelkezo lakás a lift közvetlen közelében.Az elotérbol külön nyílik a lakás közepén található közlekedo. A közlekedon keresztül jutunk el a két hálószobába és a fürdobe. A nappaliból nyílik a közel 23 m2-es intim terasz, ahol a család kipihenheti a nap fáradalmait.A lakások kulcsrakész állapotban kerülnek átadásra, amely tartalmazza:-szaniterek, nyílászárók-a levego-víz hoszivattyús futési-  és hutési rendszert, a gépezetet, -az elektromos hálózat kialakítását kapcsolókkal és dugaljakkal, -továbbá a teljes belso kialakítást-ügyvédi költségetAz ár nem tartalmazza:-konyhaszekrényt és egyéb beépített bútorzatot,-használatba vételi engedélyhez szükséges jkv., ill. engedély költségeit,-társasház alapítási ügyvédi költséget,-közmufejlesztés költséget, mely 420 ezer Ft. Az egyedi méréses, levego-víz hoszivattyús rendszer megújuló energiát használ, ezzel kedvezo áru és környezetbarát futési és hutési lehetoséget biztosít a lakásokban. A gyalogosbejutást és az autós behajtást kapu illetve sorompó biztosítja.A két lifttel rendelkezo társasházban a fiatalok, az idosek, a két- és háromgenerációs családok igényeit egyaránt kielégíto lakások kerültek kialakításra. A házban a nagyszülok és a gyermekes szülok külön, mégis közel egymáshoz élhetnek. A társasház szolgáltatásai:teljesen körbezárt, belso udvarparkosított pihenoterület padokkal és több, mint 40 fávaltartós, esztétikus, EU szabványoknak megfelelo játszótér és homokozókerti sütögeto helykültéri medence (4×8 m, 120 cm mély, vízforgatós)34 m2 -es belso közösségi tér, teakonyhával, mosdóval, WC-velkét lépcsoház, két liftközös tárolók és megvásárolható saját tárolókbilleno fémkapus garázsok és 44 parkolóhelymegújuló energiát használó, gazdaságos, egyedi méréses padlófutési és hutési rendszerA biztonságos zárt belso udvar, játszótér és a minden kritériumnak megfelelo kültéri medence valamennyi korosztály számára kellemes idotöltést, a gyermekeknek pedig zavartalan játékidot biztosít. A teakonyhás klubhelyiség és a kerti sütögetohely igazi közösségépíto erot jelentenek, és gyermekzsúrok, családi ünnepek helyszínei is lehetnek.Mindazok számára nyújt megoldást, akik szeretik a Belváros közelségét, a teljesen kiépült infrastruktúra nyújtotta kényelmet!Minden további részlettel, valamint muszaki alaprajzzal, és személyes megtekintéssel kapcsolatban várom hívását!FORDULJON HOZZÁM BIZALOMMAL!","jó állapotú","1950 elott","összkomfortos","nincs megadva","3","nincs megadva","van","nincs megadva","hoszivattyú","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"627","Nyíregyháza, Eperjes utca","20,5 millió Ft","47 m²","2","Jósavárosban 2 szobás, felújított lakás eladó!Nyíregyházán az Eperjes utcán 10 emeletes társasház 1. emeletén felújított lakás eladó!A lakás jellemzoi:-47 nm-2 szoba-mért távho futés-muanyag nyílászáró redonyökkel és szúnyoghálóval felszerelve-közös tároló-erkély-tehermentesAz ingatlan 4 évvel ezelott felújításon esett át mely magába foglalja: burkolatok és járólapok cseréje, fürdoszoba és wc felújítása. A konyhabútor és a benne található gépek 1 évvel ezelott lettek cserélve.Ha további kérdése van vagy hasonló ingatlant keres hívjon bizalommal","jó állapotú","1981 és 2000 között","nincs megadva","nincs megadva","1","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","3 m²","nincs megadva","nincs megadva","nincs megadva","utca, közterület",NA
"628","Nyíregyháza, Belváros","32,99 millió Ft","80 m²","2 + 2 fél","Nyíregyháza Belvárosában kedvelt környéken, K - Ny - i fekvésu, 80 m2 - es, nagy nappalival, étkezovel, beépített konyhával, 1 + 2 szobával rendelkezo világos lakás, gázcirkó + padló, radiátor futéssel, ketto erkéllyel, márványlap burkolatokkal, spájzzal, új muanyag nyílászárókkal, rovarhálóval, redonnyel felszerelve, tégla építésu társasház 2.emeletén Eladó!A lakáshoz garázs vásárolható, ketto darab 14 m2 - es, egy fal választja el oket, akár egybe is nyitható.Az udvari garázs ára:5, 5M - Ft.Az utcai garázs ára:5, 9M - Ft.Ha felkeltette érdeklodését az ingatlan, kérem keressen bizalommal! Vásárlóink felé díjmenetes a szolgáltatásunk.","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","2","3","nincs","3 m-nél alacsonyabb","padlófutés","nincs","nincs megadva","nincs megadva","külön helyiségben","kelet","udvari","2 m²","nem","nem tetotéri",NA,"önálló garázs",NA
"629","I. kerület, Naphegy utca","46,9 millió Ft","53 m²","2","A Budai vár, Alagút, Tabán szomszédságában!  I. kerület, Krisztina tér melletti, csendes mellékutcában, kívül-belül rendezett, szép társasházban eladó egy 53m2-es, 2 különnyíló szobás, nagy ablakainak köszönhetoen világos, cirkófutéses, remek elrendezésu lakás. Irányár: 46,9 M Ft","jó állapotú","1950 elott","nincs megadva","nincs megadva","félemelet","nincs megadva","van","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"630","Gyor, Nádorváros","30,9 millió Ft","52 m²","2","GYORI INGATLANIRODA ELADÁSRA KÍNÁLJA A #153501 AZONOSÍTÓ SZÁMÚ LAKÁST GYORBEN.Nádorváros szívében, központi helyen,csendes zsákutcában ,erkélyes lakás . A belváros,bevásárlóközpontok és egyéb szolgáltatások séta közelségre találhatók. Kiváló elrendezésu lakás ,igényesen kialakítható bármelyik korosztály számára.TALÁLJA MEG OTTHONÁT,A LEGJOBB HELYEN!-Nádorváros legszebb részén-55 m2-es lakás, erkélykapcsolattal-2db tágas, világos szoba-gardrób és kamra-4 m2-es külön tároló a lakás részeAMENNYIBEN A #153501 AZONOSÍTÓ SZÁMÚ LAKÁS VAGY BÁRMELY MÁS INGATLAN FELKELTETTE ÉRDEKLODÉSÉT, FORDULJON HOZZÁM BIZALOMMAL.AZ OTTHON ÉRTÉK, AZ INGATLAN ÜZLET.","felújítandó","nincs megadva","nincs megadva","nincs megadva","1","4","nincs","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","5 m²","nincs megadva",NA,NA,"utca, közterület - ingyenes",NA
"631","Szeged, Belváros","28 millió Ft","65 m²","2","Szeged Belvárosi társasházi lakás eladó!Home&People azonosító: #15826Takács ImreAMENNYIBEN KOLLÉGÁNK ELFOGLALT, KÉRJEN VISSZAHÍVÁST SMS-BEN A -AS TELEFONSZÁMON!2szobaTégla építésu összközmuves, gáz futéses65nm4nm erkélyIrányár:  27 999 000H&P azonosító: #15826Hívjon bizalommal!Takács Imre.Ha további kérdése van az ingatlannal kapcsolatban, hívja a -as telefonszámot, vagy érdeklodjön az Home and People  Ingatlanügynökség szegedi irodájában a Bécsi krt. 18. szám alatt. Home and People akciós forint HITELEK:1Millió Forint 10 évre ˜ 10.647 Ft/hó*Magasabb hitelösszeg esetén a havi törlesztorészlet arányosan növekszikEgyedi Home and People akció:4 Millió Forint 10 évre akár 4,5 millió Forintos visszafizetéssel*Részletekért és díjmentes kalkulációkért keresse hitelspecialista kollégánkat:Szalai Gábor HitelspecialistaA megadott adatok csak tájékoztató jelleguek, ajánlattételnek nem minosülnek!Kizárólag a legismertebb bankokkal dolgozunk!","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","2","3","nincs megadva","nincs megadva","cserépkályha","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület - ingyenes",NA
"632","Szeged, Belváros","30 millió Ft","55 m²","2","Szeged Belvárosi társasházi lakás eladó!Home&People azonosító: #15837Takács ImreAMENNYIBEN KOLLÉGÁNK ELFOGLALT, KÉRJEN VISSZAHÍVÁST SMS-BEN A -AS TELEFONSZÁMON!2szoba+ étkezo +konyha Tégla építésu összközmuvesmuanyag nyílászárók55nm4nm erkélylégkondicionáltbutorok háztartási gépek az árbangarázs 5 000 000 Ft(kötelezo megvásárolni)Irányár:  29 999 000H&P azonosító: #15837Hívjon bizalommal!Takács Imre.Ha további kérdése van az ingatlannal kapcsolatban, hívja a -as telefonszámot, vagy érdeklodjön az Home and People  Ingatlanügynökség szegedi irodájában a Bécsi krt. 18. szám alatt. Home and People akciós forint HITELEK:1Millió Forint 10 évre ˜ 10.647 Ft/hó*Magasabb hitelösszeg esetén a havi törlesztorészlet arányosan növekszikEgyedi Home and People akció:4 Millió Forint 10 évre akár 4,5 millió Forintos visszafizetéssel*Részletekért és díjmentes kalkulációkért keresse hitelspecialista kollégánkat:Szalai Gábor HitelspecialistaA megadott adatok csak tájékoztató jelleguek, ajánlattételnek nem minosülnek!Kizárólag a legismertebb bankokkal dolgozunk!","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","1","3","nincs megadva","nincs megadva","gáz (cirko)","van","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","nincs megadva","4 m²","nincs megadva","nincs megadva",NA,"önálló garázs - benne van az árban",NA
"633","XII. kerület, Krisztinaváros - Városmajor","101 millió Ft","90 m²","2","Eladásra kínálunk egy a Városmajorra nézo csendes ,jó állapotú polgári lakást a Szilágyi Erzsébet fasoron.Az ingatlan ,csendes ,2 szobás+ hall-os magasföldszinti társasházi lakás.A társasház 1950-es években épült,11 lakás került kialakításra.Jó lakóközösséggel rendelkezik.Az ingatlan 96nm ami magába foglal, egy 22nm, 17nm-es szobát és egy 31nm hall-t.2 szobás de igény szerint 3 szoba kialakítható.Külön nyílik a konyha illetve a fürdoszoba+wc.A fürdoszobában kád és zuhanyzó is található.Pár éve az ingatlan teljes muszaki felújításon esett át.Az elektromos vezetékek, csövek, nyílászárók kerültek felújításra valamint riasztórendszer került kialakításra.A futés is korszerusítve lett ,gáz cirkó futésre lett cserélve padlófutéssel .Az esztétikai felújítás pedig az új tulajdonosra vár.Az ingatlanhoz tartozik egy önálló tároló, illetve egy saját nyitott beálló férohely, ami az ingatlan saját zárt kertjében elektromos kapuval van kialakítva a lakók számára.Az ingatlan Buda legforgalmasabb részéhez, a Szél Kálmán térhez 200 méteren belüli távolságra helyezkedik el.Az ingatlannak kiváló infrastruktúrája van, közvetlen szomszédjában, séta távolságra található a Városmajor illetve a Millenáris kulturális szórakoztató központ, és a Budai Vár ami az ország egyik leglátogatottabb turisztikai célpontja.Tömegközlekedés is nagyon kedvezo pár perc sétára található a 17,19,56,56A, 59,59B, és a 61-es villamos megállója. Egy villamos megállónyira található a Szél Kámán tér, ahol rengeteg további tömegközlekedésre van lehetoség. A Szél Kámán téren belül található a Mammut, Mammut2 ahol számos bevásárlási lehetoség van. A környéken rengetek kis bolt, gyógyszertár található.Pár megállónyira található a Déli pályaudvar is.Az ingatlan ideális lehet irodának, befektetésre, családoknak, fiataloknak.Ha hirdetésem felkeltette érdeklodését keressen bizalommal!","jó állapotú","1950 és 1980 között","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
