"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"444","Szombathely, Derkovits-lakótelep","15,9 millió Ft","43 m²","2","Kizárólagos megbízás!Gyorsan akar költözni,kedvelt környéken? Akkor most megteheti! Öné lehet egy 43m2-es,nappali+1 félszobás, 6. emeleti tégla lakás a Derkovits lakótelepen. Az ingatlan folyamatosan karbantartott, átlagos állapotú , redonyös, nyugati fekvésu, egyedi gázfutéses. 1 éves tuzhely, pár éve cserélt újszeru konvektorok, parketta. A ház gázfelújítása megtörtént, jelenleg folyik a külso szigetelés. Akár befektetésre, akár fiatalok kezdo lakásának, de idosebb korosztálynak is a lift miatt tökéletes ingatlan. Jó közlekedéssel , karnyújtásnyira a mindennapi dolgokhoz (iskola, óvoda, bevásárló üzletek, posta, orvosi rendelo, uszoda, Csónakázó tó) . Gyors költözés lehetséges, tehermentes. Hívjon és mutatom!","közepes állapotú","nincs megadva","nincs megadva","nincs megadva","6","9","van","nincs megadva","gáz (konvektor)","nincs","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","panorámás","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület - ingyenes",NA
"445","III. kerület, Kaszásduloi lakótelep","35,5 millió Ft","50 m²","2","Eladó III. Kaszásdulon egy 50 m2-es, 2 szobás nyugati fekvésu panorámás lakás.A ház a panelprogram keretén belül felújításra került!Elonyök:- Csendes- Panorámás- Közlekedés kiváló ( H5 hév, 134 ,34, 106, busz )- Fekvésének köszönhetoen világos- Új nyílászárók és bejárati ajtó került beépítésre -  A radiátorok egyedi mérovel vannak felszerelve-  A közelben , óvoda , iskola , gyógyszertár , posta és vásárlási lehetoség megtalálható Az ingatlan tehermentes!Hitelre vásárló ügyfeleinknek teljesköru, ingyenes, bank semleges ügyintézéssel állunk rendelkezésére. Irodánk ügyvédje pedig kedvezo díjszabással vállalja az adásvételi szerzodés elkészítését.Amennyiben még el kell adnia ingatlanát, kérem, tiszteljen meg bizalmával és kérje, nagy tapasztalattal rendelkezo, az aktuális árakkal tisztában lévo, irodánk ajánlatát.P.N.","újszeru","1950 és 1980 között","összkomfortos","nincs megadva","9","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nem","nincs megadva","nyugat","panorámás","4 m²","nem","nem tetotéri","nincs megadva","utca, közterület",NA
"446","III. kerület, Kaszásduloi lakótelep","97,43 ezer €","50 m²","2","Eladó III. Kaszásdulon egy 50 m2-es, 2 szobás nyugati fekvésu panorámás lakás.A ház a panelprogram keretén belül felújításra került!Elonyök:- Csendes- Panorámás- Közlekedés kiváló ( H5 hév, 134 ,34, 106, busz )- Fekvésének köszönhetoen világos- Új nyílászárók és bejárati ajtó került beépítésre -  A radiátorok egyedi mérovel vannak felszerelve-  A közelben , óvoda , iskola , gyógyszertár , posta és vásárlási lehetoség megtalálható Az ingatlan tehermentes!Hitelre vásárló ügyfeleinknek teljesköru, ingyenes, bank semleges ügyintézéssel állunk rendelkezésére. Irodánk ügyvédje pedig kedvezo díjszabással vállalja az adásvételi szerzodés elkészítését.Amennyiben még el kell adnia ingatlanát, kérem, tiszteljen meg bizalmával és kérje, nagy tapasztalattal rendelkezo, az aktuális árakkal tisztában lévo, irodánk ajánlatát.P.N.","újszeru","1950 és 1980 között","összkomfortos","nincs megadva","9","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","nincs megadva","nincs megadva","nem","nincs megadva","nyugat","panorámás","4 m²","nem","nem tetotéri","nincs megadva","utca, közterület",NA
"447","Dombóvár, Pannónia út","14,5 millió Ft","64 m²","2","Eladó 4. emeleti 64 cm2-es 2 szobás lakás Dombóváron!A lakáshoz alagsori (3x1 méteres) tároló is tartozik.Pannónia úton található lakás közelében bolt, iskola, buszmegálló, játszótér, bank, patika, rendorség található.","jó állapotú","nincs megadva","nincs megadva","nincs megadva","4","4","nincs","nincs megadva","távfutés","nincs","nincs megadva","nem","külön helyiségben","nincs megadva","utcai","4 m²","nincs megadva","nem tetotéri","nincs megadva","utca, közterület - ingyenes",NA
"448","Szeged, Boldogasszony sugárút","39,3 millió Ft","66 m²","3","Szeged-Belváros Boldogasszony sgt. végén, 2003-as építésu , 1.emeleti, erkélyes (5 m2), amerikai konyhás nappali+2 egész szobás, külön wc-fürdoszobás, cirkófutéses, festett falú lakás eladó.Az ingatlan saját lakhatásra és kiadásra is kiváló lehet.A ház alatti teremgarázs külön és a lakással is megvásárolható. A lakáshoz rendelve 3mft külön vásárolva 3.9mft.","felújított","2001 és 2010 között","összkomfortos","nincs megadva","1","5","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nem","külön helyiségben","nincs megadva","nincs megadva","5 m²","nem","nem tetotéri",NA,"teremgarázs hely - megvásárolható","3 000 000 Ft"
"449","XVII. kerület, Létai András utca","52 millió Ft","66 m²","1 + 2 fél","Eladó a XVII. kerület Helikopter lakópartban egy tégla építésu lakás. Séta távolságon belül van a buszmegálló ( Örs vezér tér 20 perc, Rákoskeresztúr városközpont 10 perc). A lakóparkban óvoda, a közelben több általános iskola, 3 gimnázium (8 osztályos is), orvosi rendelo, magánkórház, Tesco, Aldi, Penny Market, éttermek, sportpályák és lovaglási lehetoség található.Az ingatlan csendes zsák utcában van nincs átmenö  forgalom.Ingatlanhoz tartozik egy 54nn  kért 4nn méteres  kerti faház kocsibeálo az udvarban s tároló a padlástéren","nincs megadva","2001 és 2010 között","összkomfortos","nincs megadva","1","2","nincs","3 m-nél alacsonyabb","gázkazán","nincs","30 E Ft/hó","nem","egy helyiségben","délnyugat","kertre néz","6 m²","igen","nem tetotéri",NA,"udvari beálló",NA
"450","Százhalombatta, Kodály Zoltán sétány","32 millió Ft","50 m²","2","Százhalombatta központban klímás panellakás eladó.Rendezett ház, alacsony közös költség és rezsi. Minden egy karnyújtásnyira, pár perces távolságban elérheto. Irányár: 32.000.000,-FtRugalmasan költözheto!","felújított","nincs megadva","összkomfortos","nincs megadva","10","10","van","3 m-nél alacsonyabb","távfutés egyedi méréssel","van","25 E Ft/hó","nincs megadva","külön helyiségben","kelet","panorámás","4 m²","nincs megadva","legfelso emelet, nem tetotéri","részt vett","nincs megadva",NA
"451","XIII. kerület, Visegrádi utca","69,9 millió Ft","49 m²","2","XIII. kerületben, Újlipótvárosban, a Római kert lakóparkban kínálok megvételre egy 2. emeleti, 49 nm alapterületu 2 szobás lakást. A nappaliból 6 nm-es terasz nyílik a belso kert felé. Nyugati tájolású, csendes lakás. A vételár tartalmazza a teljes berendezést. Opcionálisan vásárolható egy teremgarázs beállóhely 8.5 millió Forint értékben. További részletekért illetve a megtekintésért keressen bizalommal!","felújított","2001 és 2010 között","összkomfortos","nincs megadva","2","8","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nyugat","kertre néz","6 m²","nincs megadva","nincs megadva",NA,"teremgarázs hely - megvásárolható","8 500 000 Ft"
"452","X. kerület, Csilla utca","25,5 millió Ft","37 m²","2","Kobánya Laposdülo városrészében, a Pongráctelepen, parkos környezetben, rendezett ház 1. emeletén eladó egy jó állapotú,NAPPALI + HÁLÓSZOBÁS világos lakás.A szobák parkettásak, D-Ny-i fekvésuek, a kádas fürdo, és a szeparált wc járólappal burkolt. A thermó ablakok a parkra néznek!A meleget KLÍMA segit elviselni. A 37-es villamos megállója pár perc sétára, amely bevisz a Blaha Lujza térre, de közel van a Hungária körút is, az 1-es villamossal.10.kerület, Laposdülo, Pongráctelep, eladó, lakás, 2 szoba, klíma, jó állapot","jó állapotú","1950 elott","nincs megadva","nincs megadva","1","nincs megadva","nincs","3 m-nél alacsonyabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"453","Szolnok, Török utca","35 millió Ft","63 m²","2 + 1 fél","Szolnok csendes, de központhoz közeli részén lévo lakásunk keresi új tulajdonosát!A lakás azonnal költözheto, rendszeresen karbantartott, szép állapotú. Akár berendezéssel együtt is viheto.A lakás egy 12 lakásos, barátságos lakóközösségu társasház 1. emeletén található. Alapterülete 63 m2, elrendezése jól kihasználható egy család számára.Helységek:- beépített szekrényes eloszoba- fürdoszoba (zuhanyzó es fürdokád is található benne)- WC- félszoba-gardrób ( teljes beépített bútorzattal)- egész szoba- amerikai konyhás nappali- erkély, 8m2A lakás klímás, gáz-cirkó futéses (radiátor és padlófutés), az ablakok redonnyel és szúnyoghálóval ellátottak, a szobák laminált padló illetve hideg burkolatot kaptak. Az erkély a társasház belso udvarára néz.A lakáshoz tartozik egy  saját udvari gépkocsi beálló és egy lépcsoház kapcsolatos, elektromos garázs kapuval felszerelt garázs is.Egyedi gáz, víz és villanyóra van, a lakás rezsije alacsony.Az ingatlan a Zagyvaparti sétányhoz közel helyezkedik el, a közelben iskola, óvoda, bölcsode, élelmiszerbolt, játszótér, pékség, buszmegálló is van, a belváros, buszpályaudvar 10 perces sétával érheto el.Ha felkeltettük érdeklodését telefonon további információt tudunk adni, illetve meg is tekintheto.Nyugodt szívvel ajánljuk mindenkinek, aki egy nyugodt, de mégis központhoz közeli, jó elrendezésu, barátságos otthont keres.Ingatlanos megkereséseket köszönjük, de nem kérünk.","felújított","2001 és 2010 között","összkomfortos","nincs megadva","1","3","nincs","3 m-nél alacsonyabb","gáz (cirko)","van","25 E Ft/hó","nem","külön helyiségben","kelet","udvari","8 m²","nem","nem tetotéri",NA,"önálló garázs - benne van az árban",NA
"454","VIII. kerület, Kiss József utca","55 millió Ft","85 m²","3","8. kerület Csarnoknegyedében, a József utcában, 100 méterre a körúttól, eladó egy 3. emeleti, VILÁGOS, ERKÉLYES saroklakás.-kiváló állapot-a nagy ablakoknak köszönhetoen valóban világos-erkélyes-2 hatalmas utcára nézo (30 és 28 m2-es) és egy kisebb (10 m2-es) udvari szoba-cirkó futés-külön étkezo sarok-konyhabútor-a fürdoszobában épített zuhanyzó-közel a József körút, Corvin Pláza, Blaha Lujza tér-kiváló tömegközlekedés (M2, M3, M4-es metrók, 4-6 villamos, 5, 7, 9-es busz, 83-as troli)-a belváros percek alatt elérheto","jó állapotú","1950 elott","összkomfortos","nincs megadva","3","nincs megadva","nincs","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","észak","utcai","3 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"455","XI. kerület, Kelenföld","56,9 millió Ft","62 m²","3","Eladó 3 szobás lakás Újbuda központjábanElsosorban fiataloknak ajánlott, akiknek a jól megközelítheto lokáció a legfontosabb szempont. Ideális elosztása miatt a két hálóból az egyik akár kiadható ismerosnek/barátnak, mégis lesz egy nagy méretu közösségi tér is. Nemrég teljes köru felújításon esett át. Ennek során minden ki lett cserélve (külso és belso nyílászárók, vezetékek, csövek), beépített szekrények kerültek beszerelésre, új konyhabútort és gépeket kapott illetve egy teljesen új fürdoszobát. Két ház közötti udvarra néz. A Fehérvári út forgalma minimálisan érzékelheto a lakásban. Az utcafronthoz képest kicsit meg van emelve, 4-5 lépcsot kell megtenni a bejárati ajtóig. Azonnal költözheto. Nem egy fényárban úszó lakásról van szó.A környék infrastruktúrája kiváló. A ház elott van a villamos megálló. A 17, 41, 47, 48, 56-os villamosokkal Buda és Pest belso része is könnyen átjárható. A Deák Ferenc tér 20 perc. Az egyetemek (BME, Corvinus, ELTE) rendkívül könnyen megközelíthetoek. Szemben a Tesco expressz. Az Allee bevásárlóközpont 1 megállónyira. A Hamzsabégi sétány kiváló lehetoséget biztosít egy kellemes sétára.Ha olyan lakást keres, ami kifogástalan állapotú, azonnal költözheto és Buda központi részén található, akkor megtalálta.Kérdéseivel keressen bizalommal.","felújított","1950 elott","összkomfortos","nincs megadva","földszint","4","nincs","3 m-nél alacsonyabb","gáz (cirko)","nincs","nincs megadva","nem","külön helyiségben","dél","udvari","nincs megadva","nem","nem tetotéri",NA,"utca, közterület",NA
"456","V. kerület, Lipótváros","159,9 millió Ft","98 m²","3","A Belváros szívében panorámás lakás eladó! A Vörösmarty tér közelében eladó egy 98 nm-es, 3 szoba hallos, elso emeleti, panorámás lakás,egy liftes, rendezett társasházban. Az ingatlan kedvezo elosztású, kiadásra, befektetésre,illetve beköltözésre is egyaránt alkalmas. A kedvezo elhelyezkedése, a kiváló közlekedés miatt itt minden szinten, szinte minden megtalálható. A Dunapart, a Vörösmarty tér, a Belváros muemlékei, szórakozóhelyek egy kis sétával elérhetoek. A tér alatti mélygarázsban tudja tárolni gépjármuvét, vagy a helyi lakosoknak ingyenes a parkolás a téren. Az ár a bútorokat és a muszaki berendezéseket is magában foglalja. Értékálló befektetés!Jöjjön, tekintse meg, akár hétvégén is!Panoramic apartment for sale in the heart of the city center! A 98 sqm, 3-room, first-floor, panoramic apartment is for sale near Vörösmarty Square, in a tidy building with an elevator. The property has a favorable distribution and is suitable for renting, investing and moving in. Due to its convenient location and excellent transport connections, almost everything can be found here at all levels. The Danube, VörösmartySquare, the monuments and entertainment venues of the city center are only a short walk away. You can store your car in the underground garage or free parking for locals. The price includes furniture and technical equipment. A valuable investment!Come see it, even on the weekends!","felújított","1950 elott","nincs megadva","nincs megadva","2","5","van","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","panorámás","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"457","XIV. kerület, Bartl János utca","61,9 millió Ft","69 m²","2","KIZÁRÓLAG AZ OTP INGATLANPONT KÍNÁLATÁBAN! ZÖLD OTTHON PROGRAMNAK MEGFELELO, HAMAROSAN KÖLTÖZHETO INGATLANOK! Budapest 14. kerületében, Zugló szívében korszeru építészeti megoldásokkal, több ütemben épülo PASKAL GARDEN lakóparkban kínálunk megvételre elegáns, élheto otthonokat. ------------A beruházás tervezésekor kiemelt figyelmet kapott az épületek barátságos megjelenése, a korszeru, jól használható alaprajzok kialakítása, a világos életterek, és a megújított Rákos-patak csendes környezetével harmonizáló parkosított belso kert megvalósítása. A három épületbol álló elegáns lakópark otthonaiban a futési és hutési energiát környezetbarát levegos-hoszivattyú rendszer biztosítja, a holeadók a mennyezetbe épített, szabad szemmel nem látható huto-futo rendszerek, melyekkel a helyiségek homérséklete egyedileg szabályozható, akár intelligens/okos hálózat részeként. -----------------------------A lakóépületek a Rákos-patak közelében helyezkednek el, amelynek közvetlen környéke a beruházás keretein belül már megújult; a patak mellett parkosított zöldfelület épült, sétánnyal, padok és szökokút kialakításával. A zöld környezetet és a természet közelségét fokozza a földszinti lakások kertkapcsolata, illetve az emeleti lakásokhoz tartozó napfényes erkély vagy tágas terasz, ahonnan akár a Rákos-patak nyugodt, megszépült környékének látványát is élvezhetjük. --------------Garázs és tároló vásárlása opcionális, az épületek alatti teremgarázsokban az összes lakás számára biztosít a beruházó parkolóhelyet, akár elektromos gépjármutöltovel. Mindegyik épületben megtalálható kisebb alapterületu, vagy akár több hálószobával rendelkezo ingatlan. A változatos méretu és alaprajzú lakástípusok között az elso lakást kereso fiatalok, a CSOK nyújtotta lehetoségeket kihasználni szándékozó családosok, vagy akár a befektetési céllal vásárlók is megtalálhatják álmaik otthonát.-------------- Az B épület tervezett átadása 2022. nyár","nincs megadva","2021","összkomfortos","nincs megadva","3","nincs megadva","van","nincs megadva","egyéb","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","utcai","25 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"458","XIV. kerület, Lengyel utca","61,9 millió Ft","72 m²","3","Budapesten, Zuglóban eladó 12 lakásos társasházban lévo 72 nm-es lakás!A lakás a 14. kerületben, egy csendes mellékutcában található, elso emeleti, téglaépítésu, mediterrán stílusú ingatlan, ami most lett kifestve, illetve új nyílászárók kerültek beépítésre.A 72 nm-ben megtalálható 2 szoba, nappali, fürdoszoba, wc, étkezo, konyha egy kis kamrával és egy 4 nm -es erkéllyel.A lakás melegét egy kondenzációs kazán és padlófutés adja, a biztonságra riasztó gondoskodik.Az ingatlanhoz tartozik még egy 18 nm-es mélygarázs is, tárolóval.Az épület nívós tégla társasház, gondozott kerttel, amit mindenki közösen használhat. A tulajdonos részt vett az építésben, kiváló építoanyagokból magas minoségben készült.Az ár tartalmazza a konyhabútort.A közelben iskola, óvoda, a mindennapi élethez szükséges valamennyi intézmény, a Paskál strand, piac.Remek közlekedés több irányban, többféle közlekedési eszközzel.Nagyon alacsony rezsi költségu lakás, remek elosztással, csendes és jó lakóközösséggel.","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","1","nincs megadva","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","udvari","4 m²","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"459","XIV. kerület, Alsórákos","26,9 millió Ft","28 m²","1","Budapest XIV. kerületben a Nagy Lajos király útjához közeli, de csendes Czobor utcában eladó egy 28 m2-es, FELÚJÍTANDÓ, 1 szobás garzonlakás.Referencia szám: LK096827","felújítandó","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"460","III. kerület, Békásmegyeri lakótelep hegy felol","34,9 millió Ft","57 m²","1 + 2 fél","Budapest 3. kerületében, a Békásmegyeri lakótelep hegy feloli oldalán  eladó egy 57 nm-es, 2+1 félszobás esztétikailag és muszakilag is felújított, franciaerkélyes, napfényes TEHERMENTES panellakás.Különlegessen jó elhelyezkedésu, napos, világos otthon csodás kilátással hegyekre!Amerikai konyhás nappali lett kialakítva a konyha és félszoba teljes egybenyitásával. Természetesen a különálló szoba visszaalakítható és így 3 szobás lehet újra a lakás. A lakás vételára magában foglalja a konyhabútort, megegyezés szerint gardrobot is.A lakás nagyon jó tájolású (3 oldalról ablak) , így nyáron is kellemes homérsékletet biztosít.Fiatal pároknak, családosoknak egyaránt kiváló. Parkos, játszóteres zöld környezet, jó levego. A ház mellett közvetlenül új futópálya épült. Igazi családias környezet.A ház mellett autóparkoló is található.Bölcsode, óvoda, általános iskola, gimnázium 5 percen belül elérheto. Spar és egyéb boltok, a felújított Szent-Margit rendelointézet, és a gyermekorvosi rendelo is, valamint a nagy felújított piac is a 500m-re találhatóak.Közelben Lupa szigeti Beach, Duna-part, Róka-hegy, Csillaghegyi  strand és Szentendre.HÉV is, busz is 5 perc sétára. A belváros 20 perc alatt könnyen elérheto a H5 HÉV-vel.Érdemes megnézni! M207012","jó állapotú","1981 és 2000 között","összkomfortos","nincs megadva","7","nincs megadva","van","3 m-nél alacsonyabb","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","dél","panorámás","1 m²","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"461","Bük, Bükfürdo","33,9 millió Ft","60 m²","3","Bükön frekventált helyen új építésu lakások foglalhatóak.60 m2-es, hoszivattyús, nagy belso terekkel rendelkezo ingatlan saját kerttel és hatalmas terasszal várja tulajdonosát. További információkért kérem, keressen telefonon vagy e-mailben.A épület:Földszint:A/1: 60m2-es lakás: 33,9 MFtA/2: ELADVAA/3: 60 m2-es lakás: 33,9 MFt (alaprajzon üzlet)Emelt:A/4: ELADVAA/5: ELADVAA/6: ELADVAA/7: ELADVAB épületFöldszint:B/1: ELADVAB/2: ELADVAB/3: ELADVAB/4: ELADVAEmelet:B/5: ELADVAB/6: ELADVAB/7: ELADVAB/8: ELADVAAjándék klíma!Tárolók: 500.000 Ft/dbParkolók: 700.000 Ft/db","jó állapotú","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","hoszivattyú","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"462","XIV. kerület, Erzsébet királyné útja","71,92 millió Ft","82 m²","3 + 1 fél","Bp. XIV.ker. ÚJ ÉPÍTÉSU 82 nm, 3 emeleti,  4 szobás dupla komfortos, LAKÁS, 17.20 nm TERASSZAL ELADÓ.Jellemzoi:A 4 szintes, téglaépítésu, 11 lakásos társasház 90%-os készültségi állapotban,2021 nyár végén kerül átadásra.Három szoba +  amerikai konyhás nappali, gardrób, ketto fürdo, egy wc,közlekedo, elotér.A teraszról csodálatos panoráma tárul elénk a Buda Környéki hegyek felé.A  belváros közelsége, kiváló infrastruktúra, jó közlekedés. Az épület AA energetikai besorolása. Ha felkeltettem érdeklodését, szívesen megmutatom a folyamatban lévo építkezést, hívhat bármikor, akár hétvégén is.Referencia szám: LK059307","nincs megadva","2021","duplakomfortos","nincs megadva","2","nincs megadva","van","nincs megadva","házközponti","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"463","IV. kerület, Újpest","41,9 millió Ft","61 m²","2","Eladó IV. Kerületben,Újpesten egy 2007-ben épült kiváló állapotú társasházban, egy belso két szintes, elso emeleti hivatalosan 61 nm valóságban 83 nm-es, 2 szobás, kiváló állapotú ingatlan.A lakás futését cirkó biztosítja,közös költség nincs,mindenki a saját fogyasztását fizeti.Részletekért várom hívását!Referencia szám: LK514122","felújított","2001 és 2010 között","összkomfortos","nincs megadva","1","nincs megadva","nincs","nincs megadva","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"464","XI. kerület, Kelenföld","26,9 millió Ft","37 m²","1","Eladó a 11. kerületben az Etele Plázához közel, egy 2. emeleti 1 szobás lakás.A XI. kerület kedvelt részén a Bikás Park és a nemrég épült Etele Pláza közelében, a Bartók Béla útról nyíló Ballagi Mór utcában kínáljuk eladásra ezt a kifejezetten jó házban lévo 2-dik emeleti 1 szobás lakást.Környék:- A kiválló állapotban lévó épület pár lépésre van a Bartók Béla úttól, ahol több villamos és busz is közlekedik. A belváros és az egyetemek (BME, Corvinus, ELTE, Szent István Egyetem, Edutus) 10 perc alatt elérhetoek.- A környéket nagyon jó infrastruktúra jellemzi. Számos sportolási és bevásárlási lehetoség van a közleben.- Pár lépésre található bölcsöde, óvoda, általános és középiskola, BIKÁS PARK, valamint bevásárlási és szórakozási lehetoség van az ETELE PLÁZÁBAN.Lakás: - A lakásba lépve egy 6 nm-es eloszoba fogad, melybol jobbra a lakószoba, szemben pedig a fürdoszoba és az ablakos wc nyílik. - A konyha egyedi módon, a galérián került kialakításra.. A 3,8 méteres belmagasságnak köszönhetoen a lakószoba is igény szerint galériázható.- Jelenleg az eloszoba fölött van egy 6 nm-es galéria, melyen a konyha került kialakításra, ezzel együtt 37 nm a valódi élettér. - A lakás mérete a tulajdoni lap alapján 31 nm.- A lakás napfényes ,VILÁGOS ,száraz, délnyugati fekvésu!- A víz, gáz, és a villany fogyasztást egyedi mérés alapján kell fizetni. - A lakáshoz saját használatú zárható pincerekesz is tartozik. Ha felkeltette érdeklodését az ingatlan keressen nyugodtan, akár hétvégén is.Referencia szám: H438226","felújítandó","1950 elott","nincs megadva","nincs megadva","2","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"465","IV. kerület, Rózsa utca","30,5 millió Ft","54 m²","2","Eladó Budapesten a   Rózsa utcában egy átalakított nagyon jó elosztású földszintes lakás. A lakás 54 nm-es  részben felújított. A nagyobb szobából egy nagy méretu erkélyre tudunk kilépni. Tágas fürdoszoba és  a konyha ebédlovel összenyitott.A környéken minden helyen van. Bevásárló központ, üzletek, tömegközlekedési eszközök megállói, orvosi rendelo, óvoda, iskola.Várom hívását!Referencia szám: LK523466","közepes állapotú","1981 és 2000 között","összkomfortos","nincs megadva","9","nincs megadva","van","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északnyugat","kertre néz","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"466","XXI. kerület, Krizantém utca","19,9 millió Ft","34 m²","1","Csepel egyik legcsendesebb, zöldövezeti részén eladó, egy 3. emeleti 1 szobás 34 m2-es lakás.Jó tömegközlekedés mellett, a közelében minden megtalálható.Teljesköru, felújítást igényel (burkolatok, nyílászárók, víz, villany)!Fenntartása, rendkívül olcsó, ugyanez elmondható a felújítás költségeirol.Teljesen tehermentes az ingatlan.Ar ára irányár! Hívjon bármikor!!Referencia szám: LK500816","felújítandó","1981 és 2000 között","nincs megadva","nincs megadva","3","nincs megadva","nincs megadva","nincs megadva","távfutés","nincs megadva","nincs megadva","nincs megadva","nincs megadva","délnyugat","nincs megadva","nincs megadva","nincs megadva","nem tetotéri","nincs megadva","nincs megadva",NA
"467","IV. kerület, Újpest-Központ","39,9 millió Ft","67 m²","3","Újpest központ szívében  2+ 1 fél szobás francia erkélyes lakás eladó.Az ingatlan 67 nm alapterületu, + francia erkély, tágas 2.5  SZOBA,  világos ablakos konyha, fürdoszoba, külön wc elosztású, távfutéses, egyedi méréssel. A lakásban egy KAMRA is kialakításra került.  Pár éve két szoba között a válasz falat kivette a tulajdonos , ami könnyedén vissza állítható.A ház 2018 -ban teljes energetikai felújításon esett át: a homlokzatot leszigetelték, a nyílászárókat kicserélték, mindegyik radiátor állítható szabályozóval és egyedi méroórával felszerelt.Közlekedés kiváló, Újpest-központ M3 metró, 30,30 A, 120, 230 buszok, 12, 14 villamos, éjszakai járatok, bármely irányba azonnal elérheto. Ingatlannal kapcsolatban bármilyen kérdése van hívjon bizalommal.Referencia szám: LK062505","jó állapotú","1950 és 1980 között","összkomfortos","nincs megadva","4","nincs megadva","nincs","nincs megadva","távfutés egyedi méréssel","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","nincs megadva","nincs megadva","nincs megadva","zárószint","nincs megadva","nincs megadva",NA
